employee_id,first_name,last_name,email,hire_date,is_remote,status,hierarchy_level,department_id,job_id,manager_id,location_id
1039,Nancy,Ramirez,nancy.ramirez@techcorp.fake,2/1/2021,FALSE,Active,IC,7,9,183,104
1040,Betty,Wang,betty.wang@techcorp.fake,12/27/2022,FALSE,Active,IC,2,9,151,102
1041,Margaret,Perez,margaret.perez@techcorp.fake,9/10/2015,FALSE,Active,IC,2,10,34,101
1042,Christopher,Thompson,christopher.thompson@techcorp.fake,8/23/2017,FALSE,Active,IC,5,8,105,103
1043,Michael,Williams,michael.williams@techcorp.fake,1/31/2024,TRUE,Active,IC,3,9,29,104
1044,Thomas,Martinez,thomas.martinez@techcorp.fake,1/8/2017,FALSE,Active,IC,2,10,72,101
1045,Karen,Harris,karen.harris@techcorp.fake,2/3/2018,TRUE,Active,IC,2,8,53,101
1046,Karen,Davis,karen.davis@techcorp.fake,12/9/2023,TRUE,Active,IC,5,8,202,104
1047,Nancy,Hernandez,nancy.hernandez@techcorp.fake,9/1/2018,FALSE,Terminated,IC,2,9,120,105
1048,Margaret,Jones,margaret.jones@techcorp.fake,10/29/2015,FALSE,Active,IC,3,9,71,102
1049,Marcus,Lewis,marcus.lewis@techcorp.fake,2/8/2022,FALSE,Active,IC,3,10,87,102
1050,Michael,Jones,michael.jones@techcorp.fake,5/31/2020,FALSE,Active,IC,2,10,220,101
1051,James,Rodriguez,james.rodriguez@techcorp.fake,7/26/2022,FALSE,Active,IC,5,9,136,101
1052,Rahul,Johnson,rahul.johnson@techcorp.fake,9/27/2022,FALSE,Active,IC,7,9,82,104
1053,Richard,Smith,richard.smith@techcorp.fake,5/4/2021,FALSE,Active,IC,2,9,180,105
1054,Sandra,Robinson,sandra.robinson@techcorp.fake,11/16/2023,FALSE,Active,IC,2,9,134,104
1055,Daniel,Hernandez,daniel.hernandez@techcorp.fake,5/16/2023,FALSE,Active,IC,5,10,202,105
1056,Charles,Ramirez,charles.ramirez@techcorp.fake,7/4/2016,TRUE,Active,IC,2,9,75,105
1057,Rahul,Lopez,rahul.lopez@techcorp.fake,1/18/2019,TRUE,Active,IC,4,9,245,104
1058,Sandra,Sanchez,sandra.sanchez@techcorp.fake,8/8/2018,FALSE,Active,IC,6,9,99,103
1059,Mark,Gonzalez,mark.gonzalez@techcorp.fake,5/7/2019,TRUE,Active,IC,3,10,127,101
1060,Mark,Davis,mark.davis@techcorp.fake,12/28/2019,FALSE,Active,IC,2,9,258,101
1061,Sandra,Ramirez,sandra.ramirez@techcorp.fake,12/30/2019,TRUE,Active,IC,4,10,113,101
1062,Jessica,Robinson,jessica.robinson@techcorp.fake,3/10/2018,TRUE,Active,IC,3,10,108,101
1063,Marcus,Rodriguez,marcus.rodriguez@techcorp.fake,10/23/2023,FALSE,Active,IC,5,9,164,104
1064,Charles,Patel,charles.patel@techcorp.fake,7/28/2024,FALSE,Active,IC,5,9,226,105
1065,Sarah,Lee,sarah.lee@techcorp.fake,11/10/2015,TRUE,Terminated,IC,6,10,44,102
1066,James,Chen,james.chen@techcorp.fake,7/3/2015,FALSE,Active,IC,6,9,167,104
1067,Susan,Patel,susan.patel@techcorp.fake,8/15/2019,FALSE,Active,IC,6,8,167,104
1068,Mary,Harris,mary.harris@techcorp.fake,12/13/2016,TRUE,Active,IC,5,9,63,102
1069,Margaret,Lopez,margaret.lopez@techcorp.fake,12/15/2020,FALSE,Active,IC,3,10,187,102
1070,Sandra,Smith,sandra.smith@techcorp.fake,8/3/2018,FALSE,Active,IC,2,10,242,105
1071,Sofia,Perez,sofia.perez@techcorp.fake,2/7/2024,FALSE,Active,IC,5,9,68,101
1072,Patricia,Smith,patricia.smith@techcorp.fake,7/10/2022,FALSE,Active,IC,3,10,198,102
1073,James,Smith,james.smith@techcorp.fake,8/30/2021,TRUE,Active,IC,5,9,102,102
1074,Linda,Lee,linda.lee@techcorp.fake,1/15/2024,TRUE,Active,IC,7,10,92,102
1075,Mark,Anderson,mark.anderson@techcorp.fake,9/28/2015,FALSE,Active,IC,5,9,156,105
1076,Elena,Taylor,elena.taylor@techcorp.fake,11/30/2019,FALSE,Active,IC,3,8,252,102
1077,John,Perez,john.perez@techcorp.fake,3/21/2017,FALSE,Active,IC,5,10,231,103
1078,Rahul,Wang,rahul.wang@techcorp.fake,9/28/2021,FALSE,Active,IC,5,10,176,103
1079,Elizabeth,Thomas,elizabeth.thomas@techcorp.fake,7/17/2015,TRUE,Active,IC,5,8,136,101
1080,Elizabeth,Davis,elizabeth.davis@techcorp.fake,4/17/2024,FALSE,Active,IC,4,9,213,104
1081,Charles,Taylor,charles.taylor@techcorp.fake,12/15/2017,TRUE,Active,IC,6,10,192,102
1082,Neha,Taylor,neha.taylor@techcorp.fake,11/18/2022,TRUE,Active,IC,5,10,182,104
1083,Amit,Sanchez,amit.sanchez@techcorp.fake,5/11/2018,TRUE,Active,IC,5,9,66,105
1084,Daniel,Gonzalez,daniel.gonzalez@techcorp.fake,7/3/2019,FALSE,Active,IC,2,10,203,102
1085,Margaret,Taylor,margaret.taylor@techcorp.fake,9/19/2016,TRUE,Active,IC,4,9,64,101
1086,Rahul,Taylor,rahul.taylor@techcorp.fake,8/26/2016,FALSE,Active,IC,7,8,39,101
1087,Michael,Wilson,michael.wilson@techcorp.fake,3/7/2018,FALSE,Active,IC,5,10,89,103
1088,Mark,Garcia,mark.garcia@techcorp.fake,12/16/2018,FALSE,Active,IC,2,9,145,103
1089,Linda,Wang,linda.wang@techcorp.fake,12/16/2017,FALSE,Active,IC,6,9,167,102
1090,James,Wilson,james.wilson@techcorp.fake,5/5/2019,FALSE,Active,IC,4,8,254,104
1091,John,Davis,john.davis@techcorp.fake,5/16/2023,TRUE,Active,IC,5,8,156,105
1092,Lisa,Anderson,lisa.anderson@techcorp.fake,10/19/2020,FALSE,Active,IC,4,9,161,105
1093,Daniel,Clark,daniel.clark@techcorp.fake,6/29/2017,FALSE,Active,IC,3,9,232,102
1094,Linda,Gonzalez,linda.gonzalez@techcorp.fake,8/16/2016,FALSE,Active,IC,2,9,130,103
1095,Carlos,Patel,carlos.patel@techcorp.fake,10/27/2018,FALSE,Active,IC,2,10,75,104
1096,John,Wang,john.wang@techcorp.fake,8/22/2016,FALSE,Active,IC,5,9,156,103
1097,Amit,Garcia,amit.garcia@techcorp.fake,5/28/2016,FALSE,Active,IC,2,9,251,103
1098,Margaret,Jones,margaret.jones@techcorp.fake,3/10/2020,FALSE,Active,IC,3,8,234,102
1099,Linda,Perez,linda.perez@techcorp.fake,11/1/2020,FALSE,Terminated,IC,2,8,188,102
1100,Neha,Thompson,neha.thompson@techcorp.fake,4/30/2023,FALSE,Active,IC,2,9,244,101
1101,Wei,Harris,wei.harris@techcorp.fake,12/2/2017,FALSE,Active,IC,2,9,53,103
1102,Rahul,Chen,rahul.chen@techcorp.fake,11/26/2022,FALSE,Active,IC,7,9,181,105
1103,Lisa,Sanchez,lisa.sanchez@techcorp.fake,5/11/2020,FALSE,Active,IC,3,10,252,102
1104,Susan,Jones,susan.jones@techcorp.fake,4/7/2022,FALSE,Active,IC,7,9,39,104
1105,Rahul,Sanchez,rahul.sanchez@techcorp.fake,3/20/2017,FALSE,Active,IC,5,9,66,101
1106,Jessica,Martin,jessica.martin@techcorp.fake,12/20/2020,FALSE,Active,IC,7,10,82,102
1107,Patricia,Garcia,patricia.garcia@techcorp.fake,6/28/2024,TRUE,Active,IC,7,9,181,102
1108,Carlos,Garcia,carlos.garcia@techcorp.fake,12/24/2017,FALSE,Active,IC,3,10,252,102
1109,Christopher,Moore,christopher.moore@techcorp.fake,10/17/2015,FALSE,Active,IC,4,10,168,102
1110,Susan,Brown,susan.brown@techcorp.fake,8/20/2021,TRUE,Active,IC,6,10,99,103
1111,Priya,Taylor,priya.taylor@techcorp.fake,2/7/2017,FALSE,Active,IC,3,10,96,102
1112,Sarah,Wilson,sarah.wilson@techcorp.fake,11/19/2021,FALSE,Active,IC,2,9,42,101
1113,Michael,Wilson,michael.wilson@techcorp.fake,12/29/2023,FALSE,Active,IC,6,9,167,105
1114,Elizabeth,Gonzalez,elizabeth.gonzalez@techcorp.fake,10/25/2023,TRUE,Active,IC,5,9,117,103
1115,Michael,Miller,michael.miller@techcorp.fake,4/15/2016,FALSE,Active,IC,6,10,217,103
1116,Amit,Anderson,amit.anderson@techcorp.fake,1/5/2021,FALSE,Active,IC,7,9,212,102
1117,Daniel,Jackson,daniel.jackson@techcorp.fake,3/29/2015,FALSE,Active,IC,4,8,186,101
1118,Christopher,Wang,christopher.wang@techcorp.fake,4/18/2024,TRUE,Active,IC,5,10,184,102
1119,Charles,Taylor,charles.taylor@techcorp.fake,9/9/2021,FALSE,Active,IC,7,9,39,104
1120,Charles,Wang,charles.wang@techcorp.fake,2/28/2017,FALSE,Leave,IC,5,9,65,103
1121,Li,Jackson,li.jackson@techcorp.fake,7/7/2024,FALSE,Active,IC,7,10,77,105
1122,Mark,Martin,mark.martin@techcorp.fake,8/20/2023,FALSE,Active,IC,5,9,104,103
1123,Sarah,Wang,sarah.wang@techcorp.fake,7/23/2019,FALSE,Active,IC,2,10,209,101
1124,Mary,Sharma,mary.sharma@techcorp.fake,8/2/2018,FALSE,Active,IC,5,10,265,103
1125,James,White,james.white@techcorp.fake,6/15/2024,FALSE,Active,IC,5,9,240,101
1126,Robert,Taylor,robert.taylor@techcorp.fake,5/14/2017,FALSE,Active,IC,3,8,59,102
1127,Karen,Miller,karen.miller@techcorp.fake,7/17/2018,FALSE,Active,IC,2,10,225,102
1128,David,Smith,david.smith@techcorp.fake,3/17/2024,FALSE,Active,IC,6,9,262,101
1129,Mary,Wang,mary.wang@techcorp.fake,8/25/2024,TRUE,Active,IC,2,9,251,104
1130,John,Sharma,john.sharma@techcorp.fake,1/24/2015,FALSE,Active,IC,6,10,274,103
1131,Daniel,Gonzalez,daniel.gonzalez@techcorp.fake,3/23/2023,TRUE,Active,IC,6,10,262,105
1132,Barbara,Garcia,barbara.garcia@techcorp.fake,3/1/2020,TRUE,Active,IC,2,10,269,102
1133,Karen,Wilson,karen.wilson@techcorp.fake,11/7/2015,FALSE,Active,IC,3,10,271,102
1134,Robert,Anderson,robert.anderson@techcorp.fake,1/24/2019,FALSE,Active,IC,5,10,240,103
1135,Carlos,Brown,carlos.brown@techcorp.fake,5/16/2018,FALSE,Active,IC,2,9,120,101
1136,Sofia,Thomas,sofia.thomas@techcorp.fake,6/4/2022,FALSE,Active,IC,2,9,121,101
1137,Sandra,Ramirez,sandra.ramirez@techcorp.fake,10/21/2021,FALSE,Active,IC,6,10,223,102
1138,William,Thomas,william.thomas@techcorp.fake,12/6/2016,FALSE,Active,IC,7,9,227,105
1139,Neha,Brown,neha.brown@techcorp.fake,9/21/2018,FALSE,Active,IC,3,9,214,102
1140,Wei,Sanchez,wei.sanchez@techcorp.fake,2/26/2016,FALSE,Active,IC,7,10,215,101
1141,Nancy,Ramirez,nancy.ramirez@techcorp.fake,11/9/2019,FALSE,Active,IC,6,8,83,102
1142,Lisa,Sharma,lisa.sharma@techcorp.fake,6/26/2021,FALSE,Active,IC,2,10,110,104
1143,Thomas,Johnson,thomas.johnson@techcorp.fake,10/8/2024,FALSE,Active,IC,5,9,270,104
1144,Elizabeth,Patel,elizabeth.patel@techcorp.fake,3/19/2022,TRUE,Active,IC,5,9,103,105
1145,Sandra,Williams,sandra.williams@techcorp.fake,8/4/2017,TRUE,Active,IC,5,10,138,105
1146,Daniel,Davis,daniel.davis@techcorp.fake,4/1/2018,TRUE,Active,IC,2,9,106,103
1147,Rahul,White,rahul.white@techcorp.fake,1/9/2020,TRUE,Active,IC,6,10,85,105
1148,Thomas,Anderson,thomas.anderson@techcorp.fake,4/14/2019,FALSE,Active,IC,2,9,143,105
1149,Thomas,Patel,thomas.patel@techcorp.fake,11/11/2023,TRUE,Active,IC,7,10,125,103
1150,Susan,Rodriguez,susan.rodriguez@techcorp.fake,4/28/2017,TRUE,Active,IC,2,10,220,104
1151,William,Johnson,william.johnson@techcorp.fake,5/9/2019,TRUE,Active,IC,6,9,235,101
1152,Marcus,Davis,marcus.davis@techcorp.fake,8/11/2018,TRUE,Active,IC,2,10,151,103
1153,Mary,Miller,mary.miller@techcorp.fake,9/20/2020,TRUE,Active,IC,2,10,129,102
1154,Matthew,Thomas,matthew.thomas@techcorp.fake,5/1/2020,FALSE,Active,IC,3,9,162,102
1155,Elena,Wang,elena.wang@techcorp.fake,8/1/2018,FALSE,Active,IC,2,9,45,102
1156,William,Robinson,william.robinson@techcorp.fake,3/6/2023,TRUE,Active,IC,5,10,47,104
1157,Nancy,Martinez,nancy.martinez@techcorp.fake,1/22/2016,FALSE,Active,IC,7,9,84,103
1158,Patricia,Moore,patricia.moore@techcorp.fake,7/28/2020,FALSE,Active,IC,3,9,33,102
1159,Betty,Jones,betty.jones@techcorp.fake,3/7/2018,TRUE,Active,IC,7,9,227,103
1160,Mark,Lewis,mark.lewis@techcorp.fake,12/3/2023,FALSE,Active,IC,6,9,262,105
1161,Neha,Chen,neha.chen@techcorp.fake,7/18/2020,FALSE,Active,IC,2,8,152,101
1162,Daniel,Thompson,daniel.thompson@techcorp.fake,2/5/2023,FALSE,Terminated,IC,3,9,198,102
1163,Carlos,Jones,carlos.jones@techcorp.fake,12/16/2016,FALSE,Active,IC,2,8,30,101
1164,David,Robinson,david.robinson@techcorp.fake,10/14/2021,TRUE,Active,IC,3,10,98,105
1165,Jennifer,Garcia,jennifer.garcia@techcorp.fake,2/14/2022,FALSE,Active,IC,4,9,190,102
1166,Sarah,Brown,sarah.brown@techcorp.fake,7/19/2024,FALSE,Active,IC,5,10,240,103
1167,Christopher,Lewis,christopher.lewis@techcorp.fake,10/18/2022,FALSE,Active,IC,5,9,28,101
1168,Li,Thompson,li.thompson@techcorp.fake,3/1/2016,TRUE,Active,IC,5,8,69,103
1169,Sofia,Garcia,sofia.garcia@techcorp.fake,12/10/2018,FALSE,Active,IC,7,10,125,103
1170,Neha,Sharma,neha.sharma@techcorp.fake,9/4/2020,FALSE,Active,IC,5,10,265,105
1171,Thomas,Moore,thomas.moore@techcorp.fake,6/4/2024,FALSE,Active,IC,5,10,105,103
1172,Carlos,Anderson,carlos.anderson@techcorp.fake,1/20/2016,TRUE,Active,IC,5,9,58,101
1173,Matthew,Sharma,matthew.sharma@techcorp.fake,2/25/2015,FALSE,Active,IC,5,8,104,103
1174,Sofia,Rodriguez,sofia.rodriguez@techcorp.fake,2/7/2024,FALSE,Active,IC,2,10,180,104
1175,Barbara,Martinez,barbara.martinez@techcorp.fake,5/5/2022,FALSE,Terminated,IC,3,10,272,102
1176,Daniel,Martin,daniel.martin@techcorp.fake,4/16/2015,FALSE,Active,IC,5,9,165,104
1177,Nancy,Garcia,nancy.garcia@techcorp.fake,10/7/2023,FALSE,Active,IC,5,8,104,102
1178,Christopher,Williams,christopher.williams@techcorp.fake,12/6/2022,FALSE,Active,IC,2,10,178,104
1179,Anthony,Hernandez,anthony.hernandez@techcorp.fake,10/31/2016,FALSE,Active,IC,3,9,232,102
1180,Priya,Taylor,priya.taylor@techcorp.fake,1/11/2016,FALSE,Active,IC,7,9,199,103
1181,Jennifer,Sharma,jennifer.sharma@techcorp.fake,1/12/2017,FALSE,Active,IC,2,9,169,105
1182,Anthony,Brown,anthony.brown@techcorp.fake,8/24/2017,TRUE,Active,IC,3,10,148,102
1183,Marcus,Brown,marcus.brown@techcorp.fake,11/4/2015,FALSE,Active,IC,2,8,204,102
1184,Neha,Taylor,neha.taylor@techcorp.fake,11/8/2020,FALSE,Active,IC,2,10,174,101
1185,Barbara,Jackson,barbara.jackson@techcorp.fake,6/26/2024,FALSE,Active,IC,3,10,232,102
1186,Michael,Jones,michael.jones@techcorp.fake,3/12/2017,FALSE,Active,IC,5,8,137,104
1187,Elizabeth,Sharma,elizabeth.sharma@techcorp.fake,4/20/2015,FALSE,Active,IC,4,10,254,105
1188,Thomas,Perez,thomas.perez@techcorp.fake,7/23/2019,FALSE,Active,IC,2,8,203,104
1189,Betty,Garcia,betty.garcia@techcorp.fake,3/17/2022,TRUE,Active,IC,6,9,91,102
1190,Christopher,Wang,christopher.wang@techcorp.fake,12/6/2015,FALSE,Active,IC,5,9,80,105
1191,Margaret,Perez,margaret.perez@techcorp.fake,5/8/2019,TRUE,Active,IC,4,9,239,105
1192,Mary,Smith,mary.smith@techcorp.fake,9/5/2017,TRUE,Active,IC,3,8,147,102
1193,James,Martin,james.martin@techcorp.fake,7/31/2021,FALSE,Active,IC,2,10,169,105
1194,Li,Perez,li.perez@techcorp.fake,3/30/2020,FALSE,Active,IC,3,10,261,102
1195,Betty,Hernandez,betty.hernandez@techcorp.fake,6/17/2015,FALSE,Active,IC,2,10,120,105
1196,Mark,Gonzalez,mark.gonzalez@techcorp.fake,7/10/2016,TRUE,Active,IC,2,9,62,104
1197,Christopher,Williams,christopher.williams@techcorp.fake,8/24/2024,TRUE,Active,IC,2,10,41,102
1198,David,Rodriguez,david.rodriguez@techcorp.fake,6/23/2017,FALSE,Active,IC,6,10,44,101
1199,Marcus,Lopez,marcus.lopez@techcorp.fake,4/15/2015,FALSE,Active,IC,4,8,113,104
1200,David,Thompson,david.thompson@techcorp.fake,8/9/2020,TRUE,Active,IC,7,9,77,104
1201,Li,Wilson,li.wilson@techcorp.fake,1/6/2021,FALSE,Active,IC,5,9,47,102
1202,Elena,Singh,elena.singh@techcorp.fake,5/26/2015,FALSE,Terminated,IC,4,9,254,104
1203,Marcus,Moore,marcus.moore@techcorp.fake,7/26/2022,FALSE,Active,IC,2,10,61,102
1204,Wei,Rodriguez,wei.rodriguez@techcorp.fake,5/23/2017,FALSE,Active,IC,3,10,148,102
1205,Neha,Thompson,neha.thompson@techcorp.fake,10/26/2015,FALSE,Active,IC,2,9,132,105
1206,Lisa,Martinez,lisa.martinez@techcorp.fake,11/13/2023,FALSE,Active,IC,2,10,126,103
1207,Nancy,Jackson,nancy.jackson@techcorp.fake,10/3/2019,FALSE,Active,IC,5,8,137,103
1208,Robert,Jones,robert.jones@techcorp.fake,10/7/2016,TRUE,Active,IC,2,9,45,103
1209,Amit,Thompson,amit.thompson@techcorp.fake,8/2/2022,FALSE,Active,IC,4,10,245,104
1210,Li,Robinson,li.robinson@techcorp.fake,7/17/2023,FALSE,Active,IC,4,9,60,103
1211,Karen,Harris,karen.harris@techcorp.fake,9/29/2016,FALSE,Active,IC,2,9,166,105
1212,Charles,Ramirez,charles.ramirez@techcorp.fake,4/5/2021,FALSE,Active,IC,2,10,42,101
1213,Wei,Chen,wei.chen@techcorp.fake,6/6/2023,TRUE,Active,IC,2,8,132,102
1214,Thomas,Harris,thomas.harris@techcorp.fake,11/16/2021,TRUE,Active,IC,6,10,85,105
1215,Neha,Martinez,neha.martinez@techcorp.fake,11/5/2021,FALSE,Terminated,IC,6,9,99,103
1216,William,Wilson,william.wilson@techcorp.fake,2/22/2017,FALSE,Active,IC,3,9,29,102
1217,Betty,Robinson,betty.robinson@techcorp.fake,6/15/2017,TRUE,Active,IC,2,8,129,102
1218,Mary,Harris,mary.harris@techcorp.fake,1/6/2016,FALSE,Active,IC,3,10,59,102
1219,William,Wilson,william.wilson@techcorp.fake,5/1/2016,FALSE,Active,IC,2,10,208,101
1220,William,Wang,william.wang@techcorp.fake,12/27/2023,FALSE,Active,IC,3,8,37,102
1221,Marcus,Chen,marcus.chen@techcorp.fake,7/30/2020,FALSE,Active,IC,7,8,246,105
1222,Thomas,Martinez,thomas.martinez@techcorp.fake,1/21/2021,FALSE,Active,IC,3,8,33,102
1223,James,Wang,james.wang@techcorp.fake,10/2/2023,FALSE,Active,IC,5,10,211,104
1224,Matthew,Hernandez,matthew.hernandez@techcorp.fake,9/22/2018,FALSE,Active,IC,2,9,242,101
1225,Marcus,Hernandez,marcus.hernandez@techcorp.fake,7/11/2015,TRUE,Active,IC,2,10,263,103
1226,Matthew,Lee,matthew.lee@techcorp.fake,12/30/2016,TRUE,Active,IC,5,9,89,104
1227,Elena,Lee,elena.lee@techcorp.fake,3/11/2021,TRUE,Active,IC,5,9,231,101
1228,Wei,Perez,wei.perez@techcorp.fake,3/6/2022,FALSE,Active,IC,2,10,75,103
1229,John,Miller,john.miller@techcorp.fake,4/22/2024,TRUE,Active,IC,2,10,36,101
1230,Carlos,Taylor,carlos.taylor@techcorp.fake,8/14/2017,TRUE,Active,IC,2,9,269,105
1231,Sandra,Johnson,sandra.johnson@techcorp.fake,1/16/2016,FALSE,Active,IC,3,8,198,102
1232,Sofia,Lopez,sofia.lopez@techcorp.fake,6/13/2022,TRUE,Active,IC,7,10,199,105
1233,Neha,Moore,neha.moore@techcorp.fake,3/8/2017,TRUE,Active,IC,7,10,191,103
1234,Barbara,Hernandez,barbara.hernandez@techcorp.fake,8/27/2015,TRUE,Active,IC,2,10,185,105
1235,Charles,Thomas,charles.thomas@techcorp.fake,7/10/2022,FALSE,Active,IC,3,8,33,102
1236,Carlos,Moore,carlos.moore@techcorp.fake,1/10/2018,TRUE,Active,IC,5,9,65,104
1237,Thomas,Wang,thomas.wang@techcorp.fake,10/18/2018,FALSE,Active,IC,2,9,228,103
1238,Elizabeth,Sanchez,elizabeth.sanchez@techcorp.fake,12/27/2021,FALSE,Active,IC,7,9,77,102
1239,Barbara,Thomas,barbara.thomas@techcorp.fake,2/27/2021,FALSE,Active,IC,2,8,169,103
1240,Jessica,Garcia,jessica.garcia@techcorp.fake,2/15/2023,FALSE,Active,IC,2,10,269,102
1241,Lisa,Lopez,lisa.lopez@techcorp.fake,3/8/2019,FALSE,Active,IC,3,10,260,102
1242,Charles,Gonzalez,charles.gonzalez@techcorp.fake,7/26/2019,TRUE,Active,IC,6,10,275,101
1243,Linda,Brown,linda.brown@techcorp.fake,2/6/2015,TRUE,Active,IC,2,10,111,102
1244,Priya,Johnson,priya.johnson@techcorp.fake,5/15/2022,TRUE,Terminated,IC,3,9,252,104
1245,Christopher,Sanchez,christopher.sanchez@techcorp.fake,6/19/2020,TRUE,Active,IC,7,9,115,104
1246,Thomas,Clark,thomas.clark@techcorp.fake,11/26/2018,TRUE,Active,IC,5,9,139,104
1247,Daniel,Clark,daniel.clark@techcorp.fake,9/13/2022,TRUE,Active,IC,4,9,168,102
1248,Carlos,Anderson,carlos.anderson@techcorp.fake,7/16/2022,FALSE,Active,IC,3,9,261,102
1249,Jessica,Davis,jessica.davis@techcorp.fake,11/22/2023,FALSE,Active,IC,5,9,89,103
1250,Jennifer,Miller,jennifer.miller@techcorp.fake,2/5/2022,FALSE,Active,IC,4,9,60,105
1251,Linda,Lopez,linda.lopez@techcorp.fake,1/30/2019,FALSE,Active,IC,4,9,273,105
1252,Matthew,Gonzalez,matthew.gonzalez@techcorp.fake,5/9/2018,TRUE,Active,IC,5,10,104,102
1253,Sarah,Taylor,sarah.taylor@techcorp.fake,1/31/2022,TRUE,Active,IC,5,10,193,101
1254,Matthew,Taylor,matthew.taylor@techcorp.fake,5/23/2023,FALSE,Terminated,IC,7,9,92,102
1255,Barbara,Lee,barbara.lee@techcorp.fake,7/15/2020,TRUE,Active,IC,2,10,45,105
1256,Joseph,Davis,joseph.davis@techcorp.fake,9/7/2021,TRUE,Active,IC,3,10,71,103
1257,Betty,Jones,betty.jones@techcorp.fake,4/12/2017,FALSE,Active,IC,4,9,239,101
1258,Betty,Sanchez,betty.sanchez@techcorp.fake,7/11/2023,FALSE,Active,IC,3,9,116,102
1259,Rahul,Thomas,rahul.thomas@techcorp.fake,8/19/2016,FALSE,Active,IC,5,10,90,104
1260,Elizabeth,Ramirez,elizabeth.ramirez@techcorp.fake,9/6/2021,TRUE,Active,IC,2,9,61,105
1261,Jessica,Lewis,jessica.lewis@techcorp.fake,11/30/2016,FALSE,Active,IC,2,10,210,102
1262,Michael,Lopez,michael.lopez@techcorp.fake,7/5/2019,FALSE,Active,IC,2,9,152,102
1263,Thomas,Robinson,thomas.robinson@techcorp.fake,7/11/2020,FALSE,Active,IC,2,9,61,105
1264,Daniel,Thompson,daniel.thompson@techcorp.fake,3/16/2016,FALSE,Leave,IC,2,9,123,101
1265,Betty,Thomas,betty.thomas@techcorp.fake,2/4/2020,FALSE,Active,IC,4,9,257,103
1266,Christopher,Wilson,christopher.wilson@techcorp.fake,6/29/2019,TRUE,Active,IC,6,10,76,104
1267,Nancy,Martinez,nancy.martinez@techcorp.fake,3/10/2019,FALSE,Active,IC,3,8,127,102
1268,Michael,Miller,michael.miller@techcorp.fake,2/13/2023,FALSE,Active,IC,2,10,269,104
1269,Susan,Lewis,susan.lewis@techcorp.fake,6/25/2021,FALSE,Active,IC,5,10,193,103
1270,Joseph,Williams,joseph.williams@techcorp.fake,2/13/2022,FALSE,Terminated,IC,5,9,67,103
1271,Michael,Anderson,michael.anderson@techcorp.fake,12/31/2023,FALSE,Active,IC,6,9,192,102
1272,William,Jackson,william.jackson@techcorp.fake,12/30/2017,FALSE,Terminated,IC,5,10,150,102
1273,Linda,Gonzalez,linda.gonzalez@techcorp.fake,7/21/2016,FALSE,Active,IC,2,10,72,103
1274,Daniel,Lee,daniel.lee@techcorp.fake,2/14/2023,FALSE,Active,IC,5,10,69,105
1275,Mark,Clark,mark.clark@techcorp.fake,8/24/2015,FALSE,Active,IC,5,9,69,103
1276,Sarah,Lewis,sarah.lewis@techcorp.fake,7/28/2018,TRUE,Active,IC,3,9,252,103
1277,Priya,Martin,priya.martin@techcorp.fake,4/23/2023,TRUE,Active,IC,2,9,243,104
1278,Sandra,Harris,sandra.harris@techcorp.fake,3/31/2018,FALSE,Active,IC,5,10,200,103
1279,Elena,Garcia,elena.garcia@techcorp.fake,12/7/2023,FALSE,Active,IC,3,10,205,102
1280,Wei,Johnson,wei.johnson@techcorp.fake,10/29/2017,FALSE,Active,IC,2,10,220,102
1281,Sarah,Perez,sarah.perez@techcorp.fake,10/8/2020,FALSE,Active,IC,4,8,141,101
1282,Elena,Sharma,elena.sharma@techcorp.fake,1/19/2023,TRUE,Active,IC,2,9,259,105
1283,Thomas,Thomas,thomas.thomas@techcorp.fake,1/15/2020,TRUE,Active,IC,5,10,231,104
1284,Susan,Moore,susan.moore@techcorp.fake,8/13/2015,FALSE,Active,IC,2,9,35,104
1285,Priya,Jones,priya.jones@techcorp.fake,1/17/2020,TRUE,Active,IC,2,10,228,101
1286,Lisa,Robinson,lisa.robinson@techcorp.fake,7/10/2022,FALSE,Active,IC,2,9,247,105
1287,Wei,Jackson,wei.jackson@techcorp.fake,8/4/2016,TRUE,Active,IC,5,9,248,104
1288,Neha,Thompson,neha.thompson@techcorp.fake,3/12/2024,TRUE,Active,IC,2,10,154,103
1289,John,Chen,john.chen@techcorp.fake,4/30/2023,FALSE,Active,IC,2,9,42,101
1290,Carlos,Gonzalez,carlos.gonzalez@techcorp.fake,6/18/2015,FALSE,Active,IC,7,10,181,104
1291,Marcus,Lewis,marcus.lewis@techcorp.fake,7/31/2023,FALSE,Active,IC,5,9,89,101
1292,Betty,Perez,betty.perez@techcorp.fake,5/13/2024,TRUE,Active,IC,5,8,69,105
1293,Daniel,Rodriguez,daniel.rodriguez@techcorp.fake,1/5/2019,FALSE,Active,IC,2,9,46,105
1294,Elena,Jackson,elena.jackson@techcorp.fake,1/14/2015,FALSE,Terminated,IC,2,9,258,104
1295,Joseph,Garcia,joseph.garcia@techcorp.fake,1/20/2021,FALSE,Active,IC,5,10,138,104
1296,Patricia,Anderson,patricia.anderson@techcorp.fake,12/14/2018,FALSE,Active,IC,2,9,75,104
1297,Mark,Martin,mark.martin@techcorp.fake,9/5/2022,TRUE,Active,IC,2,9,75,105
1298,Nancy,Rodriguez,nancy.rodriguez@techcorp.fake,2/14/2020,FALSE,Active,IC,6,9,85,105
